product_id,category_id,supplier_id,product_name,description,price,stock_quantity
177,7,89,O poder de realizar seus sonhos simplesmente,Nam beatae unde dolores quas. Ab numquam qui explicabo ipsam delectus dolores. Maxime officiis molestias vel dolor ratione pariatur.,50.02,144
178,7,58,A possibilidade de realizar seus sonhos com confiança,Laborum porro qui laborum reiciendis nulla. Dolores mollitia facere itaque.,43.33,57
179,5,8,A certeza de evoluir sem preocupação,"Architecto eligendi id unde alias perferendis cum. Ex aliquam sit inventore sed amet.
Facilis autem sint doloremque. Quisquam ex architecto corrupti.",985.35,106
180,8,2,A liberdade de conseguir simplesmente,Nihil nesciunt beatae consequatur explicabo in sunt perspiciatis. Dolore error ipsa voluptatem quo. Quaerat occaecati veritatis.,339.52,282
181,7,16,O conforto de mudar com força total,"At sit commodi. Cupiditate incidunt aspernatur porro. Ratione eius quaerat eum mollitia.
Quibusdam mollitia neque.",549.77,192
182,4,58,O direito de evoluir antes de tudo,Enim quos ullam eos sit blanditiis. Dolore dolore in architecto soluta mollitia. Suscipit eligendi nostrum voluptatibus in eos sapiente delectus.,365.6,427
183,3,91,A arte de realizar seus sonhos com força total,Odit corporis perspiciatis doloribus excepturi provident officia. Laudantium blanditiis dicta.,805.03,363
184,4,100,A segurança de realizar seus sonhos com confiança,Nam perspiciatis accusamus commodi. Cumque qui debitis cupiditate. Exercitationem deserunt reprehenderit maxime fuga.,324.76,301
185,4,76,O conforto de inovar com toda a tranquilidade,Dicta est quibusdam commodi. Ex pariatur blanditiis suscipit repudiandae. Ut ipsum consectetur maxime.,122.82,410
186,4,53,O poder de avançar mais facilmente,Exercitationem quaerat voluptatibus velit at repellat inventore dicta. Consequatur ipsam quod reiciendis et laudantium assumenda illum.,511.87,255
187,5,31,A vantagem de realizar seus sonhos com força total,Quam dicta molestiae aut incidunt corrupti deserunt ullam. Explicabo enim atque inventore recusandae doloremque eum.,560.69,149
188,7,59,O direito de ganhar mais rapidamente,Voluptatibus perspiciatis doloribus rem. Facilis nihil dolores sint enim dolorum veritatis. Quam nesciunt aspernatur.,594.78,194
189,3,25,A vantagem de realizar seus sonhos naturalmente,"Numquam adipisci rem ex. Nemo repellendus tempore veritatis esse. Minima fuga culpa numquam.
Ab expedita eius. Quibusdam a quis quod natus maiores.",964.88,196
190,6,62,O poder de atingir seus objetivos com força total,Hic totam numquam.,500.47,9
191,4,75,A possibilidade de avançar mais rapidamente,Quis sunt aut aliquam dolor. Incidunt earum mollitia quasi quas esse illo.,279.08,21
192,1,15,A possibilidade de conseguir antes de tudo,Rem ipsum autem consequuntur officiis distinctio. Libero cumque placeat ipsa. Dolorum et eligendi veniam.,173.18,285
193,3,72,A segurança de conseguir naturalmente,Dignissimos reprehenderit ducimus numquam animi optio.,293.31,410
194,2,5,A liberdade de atingir seus objetivos com toda a tranquilidade,Facilis perferendis iste blanditiis. Nostrum itaque voluptatum consequuntur eos earum atque. Corrupti vero voluptas.,49.89,374
195,2,41,A possibilidade de inovar mais facilmente,Hic laboriosam culpa beatae animi nesciunt repellendus. Quas modi quasi ipsam.,445.47,25
196,6,47,A vantagem de concretizar seus projetos com força total,Saepe temporibus eveniet. Dolorem ducimus iste.,992.45,218
197,1,83,A vantagem de avançar com toda a tranquilidade,"Voluptas ratione odio cum nisi. Maxime laborum eaque aspernatur veniam.
Pariatur labore cum inventore. Quibusdam ratione facere incidunt facere.",622.59,320
198,7,11,O poder de inovar naturalmente,Odio libero molestiae repudiandae. Minus ex dolore dolore. Doloremque ratione ut sint eaque.,536.03,28
199,8,24,A arte de evoluir antes de tudo,"Placeat delectus placeat voluptas. Libero veritatis facere modi nisi.
Quo adipisci libero suscipit ratione fuga.",983.75,462
200,2,24,A certeza de mudar naturalmente,Fuga amet labore vitae excepturi debitis. Laborum hic tenetur ab.,491.86,451
201,2,21,O poder de atingir seus objetivos mais rapidamente,Consequuntur placeat sunt sequi. Odio deserunt sapiente eos. Suscipit culpa et pariatur eos aut.,867.75,241
202,8,8,A segurança de conseguir em estado puro,Nam quae molestias laboriosam. Debitis minima quasi maiores pariatur. Id nulla quasi.,65.87,415
203,2,54,A arte de evoluir em estado puro,Pariatur occaecati dolor nam. Nulla dolor ut commodi delectus similique voluptatem sint.,515.37,188
204,8,20,A certeza de atingir seus objetivos direto da fonte,Reiciendis dolorum accusantium.,199.41,406
205,5,80,O conforto de evoluir com força total,Accusantium voluptatum deleniti incidunt amet maiores.,182.65,166
206,2,49,A possibilidade de avançar com confiança,Earum sit sapiente nostrum. Deserunt voluptate et similique velit tempore non.,822.3,186
207,5,19,A vantagem de conseguir com toda a tranquilidade,Accusantium ipsam ad ea magnam ducimus. In sint labore facere. Rerum magnam modi suscipit explicabo eos soluta.,979.17,193
208,7,14,A simplicidade de avançar antes de tudo,Laudantium magnam molestiae ipsa similique.,141.1,205
209,2,75,A certeza de inovar mais facilmente,Delectus veniam soluta tempora. Modi molestiae accusantium nostrum porro occaecati enim. Fugit dolor occaecati qui.,303.1,155
210,7,12,A simplicidade de ganhar com força total,Maxime excepturi minima. Cumque perferendis magnam consequatur cum soluta aperiam. Iure doloribus iure voluptatem.,727.9,53
211,4,68,A segurança de mudar simplesmente,"Consectetur tenetur distinctio. Tenetur laboriosam quam eos recusandae a.
Eaque ea libero deserunt. Pariatur dolorem quas doloremque maxime fugit.",114.48,39
212,3,35,A segurança de mudar mais facilmente,Labore blanditiis minus at occaecati. Quae iusto aperiam fugiat dolore eaque.,923.19,429
213,1,69,A liberdade de evoluir antes de tudo,Temporibus tenetur quo eum. Possimus nihil officia exercitationem.,975.39,111
214,8,27,A vantagem de realizar seus sonhos simplesmente,"Sed ipsa ea fugit sequi eaque non. Earum ipsa cum facilis cumque id.
Atque voluptatem ducimus exercitationem.",77.22,343
215,1,60,A vantagem de realizar seus sonhos naturalmente,Delectus temporibus dolorem distinctio ducimus perferendis soluta. Itaque laboriosam voluptatem. Voluptates omnis totam nam.,265.32,27
216,5,93,O conforto de ganhar em estado puro,Omnis modi incidunt aliquam et saepe quas. Inventore ducimus eos voluptatem quidem nobis.,504.54,203
217,8,17,A arte de realizar seus sonhos naturalmente,Corporis voluptatum cumque ipsa. Excepturi id dolorum doloremque ex sed corporis. Eligendi culpa saepe rerum doloribus quae possimus.,215.56,42
218,8,83,O direito de mudar de maneira eficaz,"Dicta libero rem natus tenetur. Excepturi earum minus natus libero.
Tenetur repellat assumenda corrupti. Explicabo aperiam non repellat itaque.",866.32,443
219,6,17,A certeza de concretizar seus projetos mais facilmente,A soluta optio dolor amet maiores cupiditate omnis. Sit impedit ea ex minima nostrum. Delectus odio aut nulla non laboriosam mollitia natus.,132.87,116
220,2,67,O prazer de avançar naturalmente,"Laboriosam quibusdam eum quisquam.
Voluptatum perspiciatis dolor.",594.84,492
221,4,19,O poder de evoluir sem preocupação,Eaque accusantium voluptatum eligendi optio. Consectetur est deleniti nihil aperiam aut. Recusandae vitae eum pariatur fugit officiis magni quaerat.,40.32,499
222,7,24,A liberdade de ganhar simplesmente,Molestias explicabo et labore beatae sed omnis. Doloremque ratione quaerat. Beatae ex voluptates ex molestias.,372.6,453
223,6,23,O poder de mudar em estado puro,Fugit laborum animi officia. Asperiores iste nostrum in in. Harum est eaque neque voluptatem repudiandae.,160.73,355
224,7,44,O conforto de inovar simplesmente,Sit nemo nam expedita ut nam hic doloremque. Distinctio fugiat necessitatibus iste cumque.,949.64,96
225,7,44,A vantagem de conseguir naturalmente,Quidem dolor hic numquam reprehenderit. Ducimus dolorem maiores pariatur error occaecati.,585.73,493
226,4,12,A liberdade de ganhar antes de tudo,Labore eos dolores suscipit dolore delectus. Quo provident tempora.,875.56,49
227,4,62,A vantagem de ganhar com confiança,Occaecati dolorem error reprehenderit tempora. Repellat recusandae debitis fugiat.,761.33,145
228,3,18,A segurança de realizar seus sonhos simplesmente,"Pariatur ipsa laboriosam dolore veniam nesciunt mollitia. Excepturi ea esse saepe natus.
Nisi enim officiis saepe.",648.02,256
229,7,68,A vantagem de evoluir com toda a tranquilidade,"Consequatur enim officia aperiam necessitatibus. Porro quo quae esse ducimus.
Molestias debitis tempora ab. Sunt quisquam quae iure.",206.09,450
230,3,24,A segurança de conseguir mais rapidamente,Mollitia earum alias est nemo incidunt illum. Eum quidem quisquam. Ipsa dolor quam aperiam cumque aperiam numquam.,289.29,278
231,7,24,O prazer de inovar mais rapidamente,Ipsam tenetur eveniet mollitia. In provident eaque alias nostrum accusamus. Impedit soluta deleniti libero non.,767.25,438
232,3,95,O direito de inovar em estado puro,Quaerat ea quisquam occaecati ut ex blanditiis. Nihil aliquid eum error impedit ullam. Veniam commodi ratione nobis adipisci.,448.16,425
233,7,49,O conforto de realizar seus sonhos com força total,Possimus iste et distinctio harum fugiat modi. Facere minus natus provident illum accusamus. Porro libero molestias repudiandae labore.,71.71,329
234,4,16,A possibilidade de atingir seus objetivos antes de tudo,Veritatis tempore possimus quas. Laborum illum facere perspiciatis deserunt veniam ipsam nobis. Alias eum pariatur labore quae esse soluta.,613.96,141
235,3,27,A segurança de concretizar seus projetos mais rapidamente,Maiores ipsam veritatis velit tempore sapiente aliquam. Similique temporibus provident sequi. Laudantium aliquid quos nobis.,546.8,0
236,6,17,O prazer de ganhar mais rapidamente,Aut dolorem corrupti eius praesentium eveniet natus. Suscipit quam alias.,754.97,87
237,3,76,O conforto de atingir seus objetivos em estado puro,Laudantium impedit nulla minus. Voluptatibus iure veritatis repudiandae.,643.14,49
238,1,59,O conforto de concretizar seus projetos com toda a tranquilidade,Distinctio velit voluptatum assumenda eum. Omnis vel commodi quisquam. Quisquam maxime repellat aperiam.,897.1,49
239,7,41,A simplicidade de inovar com confiança,"Saepe architecto asperiores iste labore odit non.
Cumque fugiat eum autem commodi. Optio harum quibusdam eius.",243.66,398
240,3,70,A segurança de inovar de maneira eficaz,"Nisi aspernatur quos ducimus.
Dolore iure expedita error quos ab beatae. Modi perferendis voluptate aliquam laboriosam.",956.54,193
241,7,71,A arte de avançar antes de tudo,"Nobis animi sint quae. Numquam facere fugit illum.
Atque culpa exercitationem labore perspiciatis. Consequuntur fugiat non architecto nobis.",654.48,247
242,6,43,A segurança de conseguir com confiança,Culpa quisquam consequatur iusto modi laboriosam ipsam. Ut porro voluptatem. Dignissimos sequi ducimus corporis saepe aut.,773.57,92
243,8,36,A possibilidade de evoluir em estado puro,Voluptas cum natus molestiae dignissimos repellendus adipisci. Eius in consequuntur assumenda totam ab.,378.16,415
244,5,84,A liberdade de realizar seus sonhos mais rapidamente,Aliquid debitis ab illum eveniet. Asperiores quibusdam et voluptate doloribus. Aperiam eaque repellat soluta magnam quisquam sit.,119.73,359
245,8,71,A vantagem de evoluir em estado puro,"Voluptas est tempore assumenda excepturi. Placeat esse ducimus soluta.
In voluptates vel quisquam ipsa quis. Ad quas corrupti est ad.",859.55,484
246,2,53,A certeza de realizar seus sonhos naturalmente,Aliquid quidem quod alias perspiciatis. Maiores mollitia pariatur eveniet. Esse vel molestias eaque et possimus.,441.57,471
247,4,18,O poder de conseguir em estado puro,"Tempore corporis esse beatae nam. Enim veritatis quia nulla dolorum.
Veniam cumque assumenda aspernatur quisquam. Quo ullam illum quidem aliquid.",246.59,266
248,3,72,A segurança de inovar sem preocupação,Voluptatum enim consequuntur. Delectus dicta quia. Occaecati asperiores animi impedit.,463.78,293
249,5,81,O conforto de inovar com força total,Assumenda accusamus nostrum adipisci quo suscipit cum. Quisquam porro sint quaerat. Adipisci cumque atque dolores iusto itaque.,500.22,40
250,3,56,A segurança de inovar com força total,Deserunt omnis ipsum tempore nobis. Ipsa totam aliquid consequuntur a consequatur. Quis tempore sunt.,983.58,47
251,7,13,A vantagem de atingir seus objetivos naturalmente,Atque laborum itaque. Ipsum id odio magnam esse.,241.09,43
252,6,93,A segurança de atingir seus objetivos antes de tudo,Delectus aut officiis ea. Eaque officia laborum mollitia impedit modi nam.,40.33,458
253,1,58,A possibilidade de atingir seus objetivos mais rapidamente,"Iure optio mollitia numquam commodi voluptatum. Voluptas vel nam quis eaque.
Eos quisquam sequi sed. Quasi incidunt aut facilis odio.",735.65,103
254,7,7,O direito de ganhar de maneira eficaz,Aspernatur vero saepe quam enim repellat cumque. Porro doloribus ad voluptatem. Facilis architecto qui numquam expedita laudantium voluptatum.,342.06,434
255,1,50,A simplicidade de avançar sem preocupação,Molestias nobis aut impedit. Ullam ipsum animi nostrum quasi quia.,465.29,74
256,8,20,O poder de conseguir mais rapidamente,Tenetur sapiente possimus inventore rem voluptatibus ab. Consequuntur qui dicta a alias aliquam vitae.,837.06,445
257,8,27,A possibilidade de avançar com confiança,Sapiente doloremque ex animi in. Minus quibusdam nemo animi. Animi iure repellendus minima laudantium voluptate aspernatur.,568.66,80
258,6,29,A certeza de concretizar seus projetos antes de tudo,Vel sit placeat laboriosam. Tempora fugit dicta quos. Aspernatur numquam ea asperiores.,96.63,38
259,3,42,A possibilidade de realizar seus sonhos de maneira eficaz,Quasi deleniti accusantium magnam laudantium. Quo necessitatibus repellendus perferendis.,41.59,117
260,3,20,A simplicidade de realizar seus sonhos com confiança,Provident excepturi earum temporibus assumenda quas. Est explicabo laborum quibusdam iure. Omnis eaque natus sit quam.,628.23,476
261,6,99,A segurança de avançar mais rapidamente,Ea sequi pariatur. Totam sit officia veritatis.,934.13,434
262,3,62,A simplicidade de realizar seus sonhos naturalmente,Nemo similique dolorem tempore. Odio expedita occaecati nulla inventore earum animi. Odio laborum nisi eligendi explicabo.,816.03,420
263,4,48,A segurança de evoluir mais facilmente,Necessitatibus velit excepturi accusamus repellat. Esse ullam sapiente fugiat eum autem.,671.52,77
264,4,24,A simplicidade de concretizar seus projetos com toda a tranquilidade,Impedit velit eveniet tempore tempora quae dolore. Quos maiores saepe veniam rem quo sit. Saepe aspernatur laborum quidem quibusdam.,252.7,112
265,4,63,O prazer de inovar com toda a tranquilidade,Ipsum iusto ex voluptatum laboriosam. In nihil inventore repellat sint ipsam. Illum eos facilis labore non.,528.07,23
266,1,64,A vantagem de concretizar seus projetos mais rapidamente,"Inventore impedit sed dignissimos. Architecto cupiditate accusamus dignissimos.
Quam odit animi magnam veritatis.",495.7,86
267,7,67,A arte de avançar mais rapidamente,Rerum nisi commodi amet. Ratione animi aperiam dicta perspiciatis commodi.,477.03,354
