payment_id,order_id,payment_method,payment_status,payment_date
487,487,Cartão de Crédito,Pendente,2024-11-03 09:47:44
488,488,Cartão de Crédito,Recusado,2024-02-26 22:09:49
489,489,Cartão de Crédito,Pendente,2025-04-19 15:12:50
490,490,Boleto,Pendente,2024-10-23 21:24:13
491,491,Boleto,Recusado,2025-02-16 23:41:17
492,492,Cartão de Crédito,Recusado,2024-02-10 15:53:51
493,493,Cartão de Crédito,Aprovado,2025-01-03 09:08:46
494,494,Pix,Recusado,2025-04-21 09:12:53
495,495,Pix,Pendente,2024-12-27 22:27:41
496,496,Cartão de Crédito,Aprovado,2024-09-29 17:01:43
497,497,Pix,Aprovado,2024-05-15 04:58:20
498,498,Cartão de Crédito,Pendente,2024-10-14 09:46:47
499,499,Pix,Recusado,2024-06-16 20:13:51
500,500,Boleto,Aprovado,2024-10-05 10:16:49
501,501,Cartão de Crédito,Pendente,2023-11-24 19:39:29
502,502,Boleto,Aprovado,2024-06-25 18:28:41
503,503,Boleto,Recusado,2023-07-27 01:58:03
504,504,Pix,Pendente,2024-01-13 01:18:23
505,505,Boleto,Recusado,2025-04-15 14:56:18
506,506,Boleto,Aprovado,2025-02-26 01:26:49
507,507,Pix,Aprovado,2025-03-14 06:33:28
508,508,Pix,Recusado,2024-11-14 04:18:24
509,509,Boleto,Aprovado,2024-05-30 14:39:31
510,510,Cartão de Crédito,Pendente,2024-02-24 13:40:03
511,511,Boleto,Aprovado,2025-06-06 17:27:04
512,512,Boleto,Aprovado,2025-01-31 13:04:22
513,513,Pix,Recusado,2023-10-25 03:37:49
514,514,Boleto,Recusado,2023-09-15 07:22:55
515,515,Cartão de Crédito,Recusado,2024-02-06 14:48:00
516,516,Cartão de Crédito,Pendente,2023-07-21 10:24:42
517,517,Cartão de Crédito,Pendente,2025-05-27 08:17:13
518,518,Cartão de Crédito,Recusado,2024-04-22 07:44:46
519,519,Cartão de Crédito,Aprovado,2023-10-30 09:00:10
520,520,Cartão de Crédito,Pendente,2023-12-17 04:15:16
521,521,Boleto,Aprovado,2024-10-30 16:59:24
522,522,Pix,Pendente,2024-02-28 02:23:38
523,523,Pix,Pendente,2025-03-18 19:58:23
524,524,Cartão de Crédito,Pendente,2024-07-24 11:32:07
525,525,Pix,Pendente,2024-12-29 11:49:31
526,526,Pix,Pendente,2025-04-23 21:13:53
527,527,Pix,Aprovado,2023-10-02 05:29:53
528,528,Pix,Recusado,2024-11-15 14:06:38
529,529,Cartão de Crédito,Recusado,2024-07-25 05:41:29
530,530,Boleto,Pendente,2023-11-22 09:42:33
531,531,Pix,Pendente,2024-03-27 22:54:47
532,532,Pix,Pendente,2024-06-27 15:13:20
533,533,Pix,Recusado,2024-06-29 17:48:41
534,534,Boleto,Aprovado,2025-02-24 00:57:53
535,535,Pix,Recusado,2023-07-22 15:51:31
536,536,Boleto,Aprovado,2023-12-12 17:03:27
537,537,Pix,Recusado,2024-03-25 23:46:36
538,538,Boleto,Recusado,2024-05-03 08:21:14
539,539,Boleto,Pendente,2023-09-10 22:27:25
540,540,Pix,Recusado,2025-01-26 06:53:24
541,541,Pix,Recusado,2025-05-17 07:46:07
542,542,Pix,Recusado,2025-01-13 22:01:47
543,543,Pix,Recusado,2024-06-15 21:28:38
544,544,Boleto,Recusado,2023-08-26 01:54:13
545,545,Cartão de Crédito,Pendente,2023-11-30 04:07:51
546,546,Boleto,Aprovado,2024-05-27 03:37:36
547,547,Boleto,Aprovado,2023-08-11 01:13:15
548,548,Pix,Aprovado,2025-02-02 22:43:08
549,549,Pix,Recusado,2024-01-17 23:41:47
550,550,Cartão de Crédito,Recusado,2024-02-19 07:02:42
551,551,Cartão de Crédito,Aprovado,2024-11-13 04:27:46
552,552,Pix,Aprovado,2024-12-03 17:33:41
553,553,Cartão de Crédito,Recusado,2024-03-26 23:25:29
554,554,Cartão de Crédito,Recusado,2023-10-17 11:49:24
555,555,Boleto,Recusado,2024-11-08 15:30:55
556,556,Boleto,Pendente,2024-08-11 12:10:13
557,557,Cartão de Crédito,Aprovado,2023-07-06 07:51:14
558,558,Pix,Aprovado,2024-11-01 04:06:28
559,559,Cartão de Crédito,Aprovado,2025-03-31 14:37:11
560,560,Boleto,Pendente,2024-09-07 02:12:19
561,561,Pix,Aprovado,2024-04-22 20:21:49
562,562,Boleto,Aprovado,2025-03-31 02:04:36
563,563,Cartão de Crédito,Recusado,2023-12-02 12:11:25
564,564,Boleto,Pendente,2025-06-05 13:30:44
565,565,Pix,Aprovado,2023-08-26 23:16:01
566,566,Cartão de Crédito,Recusado,2024-01-05 11:18:44
567,567,Pix,Pendente,2023-06-20 04:10:46
568,568,Cartão de Crédito,Aprovado,2024-03-26 20:56:15
569,569,Boleto,Recusado,2024-01-19 08:30:10
570,570,Pix,Pendente,2024-10-11 19:32:15
571,571,Cartão de Crédito,Recusado,2024-08-15 06:43:44
572,572,Pix,Pendente,2023-11-06 06:35:51
573,573,Cartão de Crédito,Aprovado,2025-04-02 21:12:02
574,574,Pix,Recusado,2024-07-07 02:53:28
575,575,Pix,Pendente,2024-12-08 15:59:31
576,576,Boleto,Recusado,2024-09-26 01:42:50
577,577,Cartão de Crédito,Recusado,2024-05-07 20:36:33
578,578,Boleto,Recusado,2023-07-06 17:59:44
579,579,Cartão de Crédito,Recusado,2024-06-01 10:21:22
580,580,Cartão de Crédito,Aprovado,2024-07-18 13:40:37
581,581,Cartão de Crédito,Recusado,2024-09-07 00:14:09
582,582,Boleto,Pendente,2023-07-16 05:15:38
583,583,Cartão de Crédito,Recusado,2023-09-27 11:10:51
584,584,Pix,Pendente,2023-08-03 21:52:35
585,585,Pix,Aprovado,2025-01-12 12:00:46
586,586,Cartão de Crédito,Recusado,2025-04-08 12:16:42
587,587,Pix,Recusado,2023-09-09 03:51:17
588,588,Pix,Pendente,2023-06-14 23:03:36
589,589,Boleto,Recusado,2023-09-16 12:08:03
590,590,Cartão de Crédito,Recusado,2023-07-21 21:39:22
591,591,Boleto,Recusado,2025-06-04 22:43:37
592,592,Pix,Recusado,2024-03-07 03:04:11
593,593,Pix,Recusado,2023-11-16 07:14:07
594,594,Cartão de Crédito,Aprovado,2025-02-05 15:11:28
595,595,Boleto,Aprovado,2024-10-24 15:21:09
596,596,Pix,Aprovado,2025-05-06 06:44:05
597,597,Cartão de Crédito,Aprovado,2025-01-17 13:27:55
598,598,Pix,Aprovado,2024-05-26 19:13:32
599,599,Pix,Aprovado,2024-12-10 16:56:37
600,600,Cartão de Crédito,Aprovado,2023-10-04 07:45:11
601,601,Pix,Aprovado,2025-01-01 01:26:35
602,602,Pix,Aprovado,2025-01-17 08:41:50
603,603,Boleto,Aprovado,2024-10-14 18:30:01
604,604,Pix,Recusado,2024-01-22 08:03:27
605,605,Cartão de Crédito,Pendente,2024-03-08 14:24:18
606,606,Cartão de Crédito,Pendente,2023-07-20 14:42:25
607,607,Cartão de Crédito,Recusado,2023-10-13 16:45:14
608,608,Cartão de Crédito,Aprovado,2024-08-05 22:59:32
609,609,Boleto,Aprovado,2024-08-15 21:16:12
610,610,Boleto,Pendente,2025-03-08 00:43:33
611,611,Cartão de Crédito,Recusado,2025-03-25 15:18:17
612,612,Pix,Recusado,2023-08-21 11:07:12
613,613,Boleto,Recusado,2025-03-26 12:18:39
614,614,Pix,Pendente,2024-12-06 20:32:50
615,615,Cartão de Crédito,Recusado,2023-09-13 19:32:40
616,616,Cartão de Crédito,Aprovado,2024-09-11 13:17:01
617,617,Cartão de Crédito,Pendente,2024-12-04 18:57:45
618,618,Pix,Recusado,2025-04-09 04:45:09
619,619,Cartão de Crédito,Recusado,2023-12-15 20:54:31
620,620,Pix,Aprovado,2024-10-08 22:05:21
621,621,Pix,Pendente,2024-09-25 16:13:02
622,622,Pix,Recusado,2024-10-04 08:36:00
623,623,Pix,Pendente,2024-02-08 00:44:07
624,624,Pix,Pendente,2023-06-17 16:50:15
625,625,Pix,Aprovado,2025-03-30 10:22:21
626,626,Boleto,Pendente,2023-12-25 09:56:19
627,627,Boleto,Recusado,2023-07-07 18:23:31
628,628,Boleto,Recusado,2024-01-11 00:37:41
629,629,Cartão de Crédito,Aprovado,2024-09-12 09:17:31
630,630,Cartão de Crédito,Aprovado,2024-12-05 10:28:00
631,631,Cartão de Crédito,Recusado,2023-07-16 17:24:52
632,632,Cartão de Crédito,Pendente,2023-11-16 19:15:36
633,633,Boleto,Aprovado,2023-06-13 17:18:25
634,634,Pix,Aprovado,2024-10-14 12:46:48
635,635,Boleto,Pendente,2024-10-25 19:08:35
636,636,Boleto,Recusado,2024-05-18 03:37:31
637,637,Cartão de Crédito,Pendente,2024-03-01 19:32:16
638,638,Boleto,Pendente,2023-12-07 07:45:54
639,639,Pix,Aprovado,2023-10-09 17:41:49
640,640,Cartão de Crédito,Aprovado,2023-10-09 03:42:50
641,641,Cartão de Crédito,Aprovado,2025-04-29 11:26:11
642,642,Pix,Pendente,2023-07-23 21:58:07
643,643,Boleto,Recusado,2023-11-24 09:15:35
644,644,Boleto,Pendente,2024-05-31 04:36:18
645,645,Cartão de Crédito,Aprovado,2023-10-18 22:28:49
646,646,Boleto,Aprovado,2025-03-02 13:51:47
647,647,Boleto,Pendente,2025-01-21 08:04:03
648,648,Boleto,Recusado,2024-10-20 17:41:51
649,649,Pix,Pendente,2024-03-13 12:59:50
650,650,Cartão de Crédito,Pendente,2025-05-17 19:44:31
651,651,Cartão de Crédito,Recusado,2024-02-03 16:06:54
652,652,Pix,Aprovado,2024-04-02 15:06:33
653,653,Cartão de Crédito,Recusado,2024-06-09 21:49:19
654,654,Boleto,Recusado,2024-02-07 00:34:40
655,655,Cartão de Crédito,Recusado,2025-05-22 20:11:57
656,656,Pix,Aprovado,2025-05-15 21:59:55
657,657,Cartão de Crédito,Recusado,2023-07-25 00:29:10
658,658,Cartão de Crédito,Recusado,2023-12-25 21:31:33
659,659,Boleto,Recusado,2024-09-20 03:35:34
660,660,Cartão de Crédito,Pendente,2024-02-13 04:04:06
661,661,Pix,Recusado,2023-07-31 14:18:33
662,662,Boleto,Recusado,2025-01-11 05:47:03
663,663,Boleto,Pendente,2024-07-11 12:21:32
664,664,Pix,Pendente,2023-11-11 21:24:32
665,665,Pix,Recusado,2024-04-22 06:33:13
666,666,Pix,Pendente,2024-08-02 21:40:01
667,667,Boleto,Aprovado,2024-12-28 01:30:38
668,668,Pix,Recusado,2024-12-24 08:38:43
669,669,Cartão de Crédito,Aprovado,2024-04-06 14:04:38
670,670,Boleto,Recusado,2024-11-21 01:59:47
671,671,Cartão de Crédito,Aprovado,2023-11-12 11:57:53
672,672,Boleto,Aprovado,2023-07-22 16:27:18
673,673,Cartão de Crédito,Recusado,2024-10-09 14:45:44
674,674,Cartão de Crédito,Pendente,2025-05-15 15:56:39
675,675,Pix,Aprovado,2025-03-29 03:54:00
676,676,Cartão de Crédito,Pendente,2024-06-30 02:08:23
677,677,Boleto,Aprovado,2023-09-19 05:52:25
678,678,Boleto,Pendente,2023-09-03 23:12:07
679,679,Boleto,Aprovado,2023-08-21 13:39:47
680,680,Boleto,Pendente,2023-07-08 20:18:29
681,681,Boleto,Aprovado,2024-02-10 04:59:18
682,682,Cartão de Crédito,Aprovado,2025-05-22 19:08:22
683,683,Cartão de Crédito,Aprovado,2025-04-14 03:41:52
684,684,Boleto,Pendente,2025-03-30 05:09:59
685,685,Boleto,Pendente,2025-02-15 11:11:18
686,686,Pix,Recusado,2025-06-05 23:53:57
687,687,Boleto,Recusado,2023-10-26 04:31:50
688,688,Cartão de Crédito,Pendente,2023-08-18 10:01:04
689,689,Boleto,Pendente,2025-01-31 10:51:39
690,690,Pix,Recusado,2025-05-14 22:43:36
691,691,Cartão de Crédito,Recusado,2023-12-30 12:37:42
692,692,Boleto,Aprovado,2024-01-31 09:06:30
693,693,Boleto,Aprovado,2024-04-02 15:40:54
694,694,Pix,Recusado,2023-07-03 17:33:46
695,695,Boleto,Aprovado,2024-08-24 00:57:50
696,696,Pix,Pendente,2023-06-20 12:23:27
697,697,Boleto,Recusado,2024-06-29 10:09:10
698,698,Pix,Pendente,2025-02-16 14:31:39
699,699,Pix,Recusado,2024-07-25 13:10:31
700,700,Boleto,Aprovado,2024-10-09 21:58:00
701,701,Cartão de Crédito,Recusado,2024-06-01 08:51:50
702,702,Boleto,Recusado,2024-01-25 06:02:09
703,703,Boleto,Aprovado,2025-04-13 07:39:06
704,704,Boleto,Pendente,2024-02-23 17:15:57
705,705,Boleto,Recusado,2024-11-29 08:58:19
706,706,Boleto,Recusado,2024-05-24 18:00:26
707,707,Cartão de Crédito,Pendente,2025-03-29 20:02:54
708,708,Boleto,Recusado,2024-12-06 16:19:48
709,709,Boleto,Recusado,2023-07-27 07:18:19
710,710,Boleto,Pendente,2024-07-22 02:57:47
711,711,Cartão de Crédito,Recusado,2023-08-22 11:59:45
712,712,Pix,Aprovado,2023-12-24 06:09:44
713,713,Pix,Pendente,2024-12-28 11:59:35
714,714,Pix,Pendente,2024-01-02 02:38:37
715,715,Boleto,Recusado,2024-11-29 09:40:57
716,716,Boleto,Recusado,2024-03-05 03:50:14
717,717,Boleto,Aprovado,2024-08-09 10:56:00
718,718,Cartão de Crédito,Pendente,2023-11-08 22:29:35
719,719,Cartão de Crédito,Aprovado,2024-07-13 00:06:59
720,720,Cartão de Crédito,Aprovado,2023-07-23 10:20:22
721,721,Boleto,Pendente,2023-10-24 18:17:15
722,722,Boleto,Pendente,2025-03-11 08:21:09
723,723,Boleto,Aprovado,2024-04-07 13:18:53
724,724,Pix,Recusado,2023-08-30 01:41:55
725,725,Cartão de Crédito,Recusado,2024-07-01 19:43:17
726,726,Boleto,Recusado,2025-03-17 23:11:52
727,727,Cartão de Crédito,Aprovado,2024-11-19 11:27:05
728,728,Cartão de Crédito,Pendente,2023-12-07 09:49:21
729,729,Pix,Pendente,2024-10-25 17:54:37
730,730,Cartão de Crédito,Recusado,2025-03-08 02:39:18
731,731,Pix,Pendente,2023-10-21 09:33:33
732,732,Boleto,Pendente,2023-10-01 11:05:07
733,733,Pix,Pendente,2025-02-02 13:01:51
734,734,Boleto,Recusado,2025-05-20 10:10:20
735,735,Pix,Recusado,2025-04-23 17:11:55
736,736,Pix,Aprovado,2024-03-22 13:04:50
737,737,Boleto,Aprovado,2023-12-09 23:38:28
738,738,Cartão de Crédito,Recusado,2024-05-19 13:24:56
739,739,Pix,Recusado,2024-02-06 06:01:10
740,740,Boleto,Aprovado,2023-11-30 14:30:45
741,741,Pix,Recusado,2024-04-13 11:35:40
742,742,Cartão de Crédito,Aprovado,2023-11-06 23:46:22
743,743,Pix,Pendente,2023-07-02 21:54:49
744,744,Boleto,Aprovado,2025-05-11 19:17:25
745,745,Cartão de Crédito,Pendente,2024-04-07 21:30:41
746,746,Boleto,Aprovado,2023-08-23 03:43:10
747,747,Pix,Recusado,2023-12-04 01:44:05
748,748,Pix,Aprovado,2024-07-29 13:24:40
749,749,Pix,Pendente,2025-01-13 05:33:14
750,750,Cartão de Crédito,Aprovado,2024-10-26 07:36:55
751,751,Cartão de Crédito,Recusado,2024-07-26 04:35:38
752,752,Pix,Recusado,2023-09-02 01:53:28
753,753,Pix,Recusado,2025-05-09 01:26:25
754,754,Pix,Recusado,2023-07-29 17:58:20
755,755,Pix,Aprovado,2023-08-18 07:47:23
756,756,Cartão de Crédito,Recusado,2025-02-02 02:55:05
757,757,Boleto,Aprovado,2023-07-04 09:03:09
758,758,Boleto,Pendente,2023-10-23 13:47:06
759,759,Pix,Aprovado,2024-12-12 18:27:26
760,760,Boleto,Aprovado,2024-03-31 20:16:25
761,761,Boleto,Recusado,2024-08-05 06:54:47
762,762,Pix,Recusado,2025-03-30 18:24:44
763,763,Pix,Pendente,2024-03-04 20:33:58
764,764,Cartão de Crédito,Pendente,2024-06-08 22:09:26
765,765,Boleto,Recusado,2025-05-08 00:59:17
766,766,Boleto,Recusado,2025-04-11 09:23:52
767,767,Cartão de Crédito,Pendente,2024-05-27 11:04:01
768,768,Boleto,Aprovado,2025-04-30 11:18:09
769,769,Pix,Recusado,2024-09-26 22:29:44
770,770,Cartão de Crédito,Recusado,2025-04-01 22:40:38
771,771,Cartão de Crédito,Aprovado,2025-06-03 22:04:32
772,772,Cartão de Crédito,Pendente,2023-07-01 19:51:57
773,773,Cartão de Crédito,Recusado,2024-02-21 13:02:28
774,774,Pix,Pendente,2023-12-31 16:14:33
775,775,Boleto,Aprovado,2025-04-14 15:34:07
776,776,Boleto,Pendente,2025-05-02 17:29:27
777,777,Cartão de Crédito,Aprovado,2023-08-24 04:49:05
778,778,Pix,Pendente,2024-06-03 03:03:52
779,779,Pix,Aprovado,2024-05-04 03:56:42
780,780,Pix,Recusado,2025-05-25 10:56:12
781,781,Cartão de Crédito,Pendente,2025-02-19 14:38:30
782,782,Pix,Aprovado,2025-04-08 01:04:15
783,783,Cartão de Crédito,Recusado,2024-05-01 11:05:22
784,784,Cartão de Crédito,Recusado,2023-06-20 01:49:42
785,785,Cartão de Crédito,Aprovado,2023-09-11 21:01:27
786,786,Cartão de Crédito,Pendente,2023-08-06 04:01:19
787,787,Cartão de Crédito,Aprovado,2024-08-10 12:24:02
788,788,Boleto,Aprovado,2025-05-19 16:20:29
789,789,Pix,Pendente,2025-01-07 19:22:19
790,790,Boleto,Recusado,2025-05-07 13:53:06
791,791,Boleto,Pendente,2025-04-18 01:53:09
792,792,Pix,Recusado,2023-09-26 10:53:29
793,793,Cartão de Crédito,Pendente,2024-11-12 14:23:33
794,794,Cartão de Crédito,Pendente,2023-09-29 02:35:57
795,795,Cartão de Crédito,Recusado,2025-03-05 12:26:26
796,796,Boleto,Recusado,2025-02-06 22:19:49
797,797,Cartão de Crédito,Pendente,2025-04-21 10:56:38
798,798,Boleto,Pendente,2025-06-05 04:49:54
799,799,Boleto,Pendente,2025-01-24 21:42:13
800,800,Pix,Aprovado,2024-04-15 18:45:30
801,801,Pix,Recusado,2024-12-08 02:52:36
802,802,Cartão de Crédito,Aprovado,2024-08-20 04:37:39
803,803,Pix,Aprovado,2024-12-16 07:20:38
804,804,Boleto,Recusado,2025-02-18 17:40:46
805,805,Cartão de Crédito,Pendente,2025-03-16 22:38:29
806,806,Boleto,Aprovado,2024-11-01 23:51:15
807,807,Cartão de Crédito,Pendente,2025-05-09 21:24:31
808,808,Pix,Aprovado,2025-02-23 02:22:21
809,809,Boleto,Aprovado,2023-07-25 03:26:09
810,810,Pix,Aprovado,2023-07-16 02:10:40
811,811,Boleto,Pendente,2024-11-08 07:08:30
812,812,Pix,Recusado,2025-04-05 03:38:40
813,813,Boleto,Aprovado,2024-02-10 00:10:47
814,814,Cartão de Crédito,Recusado,2024-04-04 01:31:20
815,815,Boleto,Aprovado,2024-02-07 15:42:51
816,816,Cartão de Crédito,Aprovado,2025-02-02 16:32:29
817,817,Boleto,Recusado,2024-06-27 16:15:11
818,818,Pix,Recusado,2024-12-09 07:41:51
819,819,Pix,Aprovado,2024-10-31 06:57:35
820,820,Pix,Recusado,2025-02-23 07:22:50
821,821,Pix,Aprovado,2024-05-16 09:48:37
822,822,Cartão de Crédito,Recusado,2024-04-01 16:12:51
823,823,Boleto,Recusado,2024-10-03 11:23:38
824,824,Pix,Pendente,2024-04-04 00:33:46
825,825,Boleto,Aprovado,2024-03-07 23:49:16
826,826,Boleto,Aprovado,2023-09-23 20:26:58
827,827,Boleto,Pendente,2024-09-28 14:47:14
828,828,Pix,Aprovado,2024-07-19 18:04:41
829,829,Cartão de Crédito,Recusado,2024-02-16 18:02:11
830,830,Boleto,Aprovado,2023-12-29 19:29:57
831,831,Cartão de Crédito,Recusado,2024-06-06 17:24:36
832,832,Pix,Pendente,2024-01-27 04:30:34
833,833,Pix,Recusado,2023-08-26 01:45:51
834,834,Pix,Aprovado,2024-12-22 16:30:58
835,835,Cartão de Crédito,Recusado,2023-08-22 03:18:07
836,836,Cartão de Crédito,Aprovado,2023-11-01 20:06:08
837,837,Pix,Aprovado,2024-05-12 10:31:36
838,838,Cartão de Crédito,Recusado,2024-06-01 08:39:35
839,839,Cartão de Crédito,Recusado,2025-04-18 09:51:21
840,840,Cartão de Crédito,Pendente,2025-04-13 08:18:17
841,841,Pix,Recusado,2023-12-29 05:26:41
842,842,Pix,Aprovado,2025-03-06 18:51:00
843,843,Boleto,Recusado,2025-05-03 11:49:44
844,844,Pix,Aprovado,2024-03-11 13:46:10
845,845,Pix,Pendente,2025-02-10 23:50:08
846,846,Boleto,Recusado,2024-10-18 07:10:34
847,847,Pix,Aprovado,2024-04-14 23:02:41
848,848,Pix,Pendente,2024-03-14 16:41:12
849,849,Pix,Aprovado,2024-04-23 00:49:55
850,850,Pix,Aprovado,2023-10-31 09:57:09
851,851,Pix,Pendente,2023-11-08 04:41:19
852,852,Boleto,Aprovado,2023-10-10 23:40:04
853,853,Boleto,Pendente,2024-06-03 22:24:08
854,854,Boleto,Pendente,2024-02-18 18:39:54
855,855,Pix,Pendente,2024-12-10 06:20:08
856,856,Boleto,Aprovado,2025-01-31 00:03:26
857,857,Pix,Aprovado,2023-09-23 09:39:30
858,858,Pix,Pendente,2024-08-16 04:43:18
859,859,Boleto,Recusado,2023-07-13 18:52:40
860,860,Cartão de Crédito,Pendente,2024-06-14 02:57:07
861,861,Cartão de Crédito,Pendente,2024-10-28 09:51:20
862,862,Boleto,Pendente,2024-07-07 17:41:32
863,863,Boleto,Pendente,2025-02-01 06:47:17
864,864,Pix,Aprovado,2024-08-08 22:18:41
865,865,Cartão de Crédito,Recusado,2024-02-19 15:37:50
866,866,Boleto,Recusado,2023-09-06 00:23:42
867,867,Boleto,Pendente,2023-09-07 01:49:24
868,868,Cartão de Crédito,Aprovado,2024-01-27 02:36:53
869,869,Cartão de Crédito,Aprovado,2023-10-28 23:01:31
870,870,Boleto,Aprovado,2023-12-30 21:21:32
871,871,Cartão de Crédito,Pendente,2024-07-13 16:43:29
872,872,Cartão de Crédito,Pendente,2024-04-28 16:31:02
873,873,Boleto,Pendente,2024-04-11 22:44:04
874,874,Pix,Pendente,2024-09-09 03:44:36
875,875,Pix,Recusado,2023-09-10 10:09:37
876,876,Pix,Recusado,2025-04-10 04:37:45
877,877,Cartão de Crédito,Recusado,2023-08-08 09:43:04
878,878,Pix,Recusado,2023-10-13 09:47:43
879,879,Cartão de Crédito,Pendente,2024-05-26 03:36:56
880,880,Boleto,Aprovado,2023-09-03 08:40:53
881,881,Boleto,Recusado,2024-12-25 10:19:10
882,882,Cartão de Crédito,Aprovado,2023-08-25 17:27:33
883,883,Boleto,Pendente,2024-08-06 01:46:51
884,884,Cartão de Crédito,Aprovado,2024-01-27 12:36:18
885,885,Pix,Recusado,2025-03-05 16:16:18
886,886,Pix,Aprovado,2024-10-19 02:06:38
887,887,Cartão de Crédito,Pendente,2025-05-17 04:30:56
888,888,Boleto,Aprovado,2025-03-31 17:53:17
889,889,Cartão de Crédito,Aprovado,2024-06-01 22:35:03
890,890,Boleto,Pendente,2023-06-29 16:10:52
891,891,Boleto,Aprovado,2024-03-23 10:51:26
892,892,Boleto,Recusado,2024-02-25 02:37:35
893,893,Pix,Pendente,2023-10-28 03:02:35
894,894,Cartão de Crédito,Recusado,2023-12-15 12:03:06
895,895,Boleto,Recusado,2024-08-11 20:45:55
896,896,Boleto,Recusado,2025-04-16 17:35:57
897,897,Pix,Recusado,2024-12-06 02:47:15
898,898,Pix,Aprovado,2024-07-23 23:45:32
899,899,Pix,Recusado,2024-12-01 20:30:39
900,900,Cartão de Crédito,Pendente,2024-09-24 18:02:09
901,901,Boleto,Aprovado,2023-06-23 00:29:56
902,902,Boleto,Recusado,2023-11-20 02:37:10
903,903,Pix,Pendente,2023-11-20 01:25:54
904,904,Boleto,Pendente,2024-11-23 07:12:19
905,905,Cartão de Crédito,Aprovado,2025-02-20 09:49:42
906,906,Cartão de Crédito,Recusado,2024-04-10 06:29:50
907,907,Boleto,Aprovado,2024-06-25 09:21:13
908,908,Cartão de Crédito,Pendente,2024-11-15 14:54:16
909,909,Boleto,Pendente,2023-09-22 19:18:32
910,910,Boleto,Aprovado,2023-12-07 12:44:46
911,911,Cartão de Crédito,Aprovado,2025-01-09 19:22:08
912,912,Pix,Pendente,2024-02-06 21:22:54
913,913,Pix,Pendente,2024-08-14 05:03:27
914,914,Cartão de Crédito,Recusado,2024-11-06 09:11:56
915,915,Pix,Pendente,2025-03-07 00:11:08
916,916,Boleto,Recusado,2023-11-05 05:18:00
917,917,Boleto,Recusado,2024-03-10 23:14:18
918,918,Boleto,Recusado,2024-05-25 01:43:39
919,919,Boleto,Recusado,2025-01-17 12:12:50
920,920,Pix,Aprovado,2024-04-06 12:11:58
921,921,Cartão de Crédito,Aprovado,2025-06-01 04:41:37
922,922,Pix,Aprovado,2024-06-06 11:35:04
923,923,Pix,Aprovado,2023-07-28 01:02:49
924,924,Boleto,Pendente,2023-10-30 23:11:58
925,925,Pix,Aprovado,2024-12-21 10:27:55
926,926,Boleto,Pendente,2023-08-18 04:30:51
927,927,Cartão de Crédito,Recusado,2024-11-28 06:34:14
928,928,Cartão de Crédito,Aprovado,2025-03-17 07:31:23
929,929,Boleto,Pendente,2023-10-09 08:20:58
930,930,Pix,Recusado,2024-08-03 23:19:37
931,931,Pix,Aprovado,2024-03-26 04:54:04
932,932,Boleto,Aprovado,2024-10-29 01:43:32
933,933,Pix,Pendente,2023-08-15 11:52:44
934,934,Cartão de Crédito,Recusado,2023-10-02 00:44:46
935,935,Pix,Aprovado,2024-01-04 08:50:48
936,936,Boleto,Pendente,2024-02-29 13:23:14
937,937,Cartão de Crédito,Pendente,2023-08-26 08:06:25
938,938,Boleto,Pendente,2023-10-26 10:44:59
939,939,Boleto,Recusado,2023-12-22 03:43:58
940,940,Cartão de Crédito,Pendente,2023-09-11 06:19:10
941,941,Pix,Recusado,2024-03-16 20:28:54
942,942,Boleto,Pendente,2025-05-10 17:19:47
943,943,Cartão de Crédito,Recusado,2023-12-13 08:58:41
944,944,Cartão de Crédito,Recusado,2024-05-05 16:04:20
945,945,Pix,Recusado,2024-01-26 02:08:38
946,946,Pix,Recusado,2023-07-17 15:47:17
947,947,Cartão de Crédito,Aprovado,2023-08-20 16:14:49
948,948,Cartão de Crédito,Pendente,2025-05-15 10:04:07
949,949,Cartão de Crédito,Aprovado,2024-10-07 19:23:45
950,950,Boleto,Recusado,2023-08-04 17:08:54
951,951,Boleto,Aprovado,2024-06-22 09:00:41
952,952,Pix,Aprovado,2024-07-30 05:20:35
953,953,Pix,Recusado,2024-10-03 09:54:30
954,954,Cartão de Crédito,Recusado,2024-11-02 07:15:07
955,955,Cartão de Crédito,Aprovado,2024-10-03 18:35:09
956,956,Cartão de Crédito,Recusado,2024-01-17 00:32:22
