order_item_id,order_id,product_id,quantity,unit_price
1072,354,5411,3,59.53
1073,355,9778,2,750.91
1074,356,10975,2,123.43
1075,356,2514,3,379.33
1076,356,5060,1,51.22
1077,356,11736,3,882.71
1078,357,4860,1,323.76
1079,357,6800,2,518.87
1080,357,15178,2,12.69
1081,357,4293,1,801.72
1082,358,12930,1,750.97
1083,359,17455,2,319.68
1084,359,12478,2,536.57
1085,360,8273,1,905.05
1086,361,1612,1,440.54
1087,361,8675,1,453.02
1088,361,12579,1,491.23
1089,361,6256,2,668.58
1090,361,2874,1,594.78
1091,362,12914,2,547.94
1092,362,19301,3,130.87
1093,362,8416,2,648.84
1094,362,14112,1,214.18
1095,362,7496,1,93.22
1096,363,15210,2,788.42
1097,363,8184,3,453.92
1098,364,17742,3,89.95
1099,364,13000,2,435.17
1100,364,79,2,524.46
1101,365,10140,1,737.99
1102,365,18902,1,843.55
1103,365,19546,1,654.58
1104,365,10621,2,818.19
1105,365,12876,1,935.47
1106,366,15614,3,428.51
1107,366,11546,1,621.59
1108,366,3071,2,520.82
1109,366,11511,2,543.29
1110,366,14863,1,575.9
1111,367,3017,2,18.53
1112,367,6293,1,17.94
1113,367,4254,1,154.67
1114,368,14550,2,841.12
1115,368,6496,2,368.04
1116,368,17143,2,758.87
1117,369,14084,1,212.29
1118,369,5247,3,64.01
1119,370,5712,2,497.62
1120,370,11337,3,672.7
1121,370,19375,1,889.67
1122,370,12324,3,151.18
1123,370,13262,2,181.16
1124,371,1774,3,897.15
1125,371,18359,1,980.38
1126,371,3853,3,422.97
1127,372,2833,3,441.86
1128,372,6477,3,712.61
1129,372,172,3,113.84
1130,372,558,1,818.99
1131,373,7835,2,605.97
1132,374,324,3,84.18
1133,374,11414,3,338.48
1134,375,15359,3,435.26
1135,375,8037,2,865.9
1136,375,56,2,490.93
1137,375,6532,2,94.36
1138,375,15649,2,227.38
1139,376,12724,3,494.41
1140,376,306,3,319.43
1141,376,12602,1,272.37
1142,376,9152,1,720.46
1143,377,14740,2,136.18
1144,378,6963,1,499.42
1145,378,15598,3,729.23
1146,378,6045,2,62.59
1147,378,18099,2,654.49
1148,379,10412,2,303.48
1149,379,720,1,901.89
1150,380,8647,3,489.04
1151,380,3625,2,544.79
1152,381,1602,1,546.12
1153,381,7957,3,255.9
1154,381,16116,3,861.35
1155,382,15855,3,653.82
1156,382,19478,2,182.99
1157,382,8873,1,933.4
1158,383,3000,3,162.88
1159,384,3630,3,386.22
1160,384,8312,2,466.42
1161,385,8705,2,956.32
1162,385,9390,2,467.15
1163,385,2356,2,166.19
1164,386,13807,1,360.46
1165,386,14654,1,863.07
1166,386,3628,3,143.95
1167,386,7863,1,555.1
1168,386,16953,2,955.52
1169,387,5548,1,706.04
1170,387,19757,1,412.8
1171,387,8480,3,251.73
1172,387,13151,2,656.69
1173,388,6003,1,735.93
1174,388,11001,1,241.26
1175,388,6753,3,993.05
1176,388,15782,3,534.6
1177,388,6097,2,923.63
1178,389,13529,1,775.17
1179,390,18279,3,123.04
1180,390,18321,1,170.16
1181,390,6411,2,906.31
1182,390,19308,2,196.25
1183,391,399,3,740.21
1184,391,2914,2,982.89
1185,391,9182,3,927.01
1186,391,8473,1,54.74
1187,391,1853,2,563.14
1188,392,7278,3,136.13
1189,392,16539,1,981.06
1190,392,10132,1,676.73
1191,392,3546,2,714.53
1192,392,17123,1,429.61
1193,393,2569,2,512.04
1194,393,19296,1,326.3
1195,393,1171,1,602.65
1196,393,10246,2,413.21
1197,394,2754,1,421.39
1198,394,11292,1,463.32
1199,395,12788,2,326.36
1200,395,11655,3,953.16
1201,395,8574,2,572.11
1202,395,19698,1,50.1
1203,396,7281,1,184.36
1204,397,11927,3,304.14
1205,397,15399,3,929.01
1206,397,985,2,301.83
1207,397,16867,1,746.11
1208,397,6319,2,882.91
1209,398,5733,2,524.05
1210,398,10036,2,923.95
1211,398,5061,2,790.69
1212,398,14717,1,925.94
1213,399,4210,3,76.1
1214,399,19540,1,967.73
1215,399,10266,3,721.11
1216,399,16258,2,576.7
1217,400,19009,1,284.3
1218,400,730,3,768.62
1219,400,17889,1,613.66
1220,400,18279,2,123.04
1221,400,13556,3,15.79
1222,401,18030,2,363.52
1223,401,14736,1,822.82
1224,401,17293,3,257.3
1225,401,5077,1,852.96
1226,402,11302,3,279.0
1227,402,13575,3,565.97
1228,402,3237,3,900.22
1229,402,11704,1,456.2
1230,403,10471,2,352.79
1231,403,3778,2,419.72
1232,404,19507,1,20.83
1233,404,17098,2,220.98
1234,404,18865,1,827.78
1235,405,800,2,119.92
1236,405,4517,3,550.37
1237,405,17353,1,912.54
1238,406,3221,1,914.24
1239,406,13070,1,648.64
1240,406,8410,3,128.26
1241,407,6087,3,15.7
1242,408,11794,2,732.06
1243,408,689,1,787.04
1244,408,17201,3,19.4
1245,408,7195,2,236.73
1246,409,10235,3,975.69
1247,409,5381,2,818.54
1248,409,13257,2,443.37
1249,410,16404,1,447.8
1250,411,5420,1,395.0
1251,412,10898,1,622.57
1252,412,13306,2,257.4
1253,413,7362,1,775.73
1254,413,11729,3,550.2
1255,413,6606,1,587.82
1256,413,11242,3,162.45
1257,413,14446,1,435.43
1258,414,7044,1,527.09
1259,414,15054,3,334.33
1260,414,13560,3,458.46
1261,414,1278,1,639.44
1262,414,9636,3,959.24
1263,415,14429,2,699.14
1264,415,18863,1,493.74
1265,415,8632,2,177.26
1266,415,16933,1,401.86
1267,416,16459,2,549.12
1268,416,2400,2,562.79
1269,416,11487,1,366.51
1270,416,17782,1,987.07
1271,416,2798,3,656.61
1272,417,18890,1,326.22
1273,417,947,3,414.97
1274,418,17014,2,815.55
1275,418,19288,3,499.29
1276,418,1042,1,392.86
1277,418,15195,1,491.12
1278,419,19506,2,344.1
1279,419,7378,3,404.7
1280,419,10047,1,279.73
1281,419,7372,3,984.24
1282,420,15834,2,447.96
1283,420,9529,2,932.23
1284,421,6413,3,267.65
1285,422,2787,3,83.26
1286,422,11990,3,645.48
1287,423,14599,1,454.86
1288,424,10164,2,318.62
1289,424,10165,1,304.83
1290,424,7255,3,77.59
1291,424,2199,1,231.37
1292,425,1019,2,36.9
1293,426,7419,2,959.01
1294,426,15405,3,470.17
1295,426,19286,2,100.79
1296,426,500,3,373.96
1297,426,18812,3,246.9
1298,427,12332,1,275.6
1299,427,7981,2,755.95
1300,427,3626,3,300.71
1301,428,18875,2,874.78
1302,428,6400,3,422.65
1303,428,3437,1,705.16
1304,428,18390,3,746.53
1305,428,10156,2,213.4
1306,429,12896,1,578.93
1307,429,11195,1,525.44
1308,429,6383,3,910.46
1309,430,8156,2,413.56
1310,430,3282,3,930.71
1311,430,14203,1,16.31
1312,430,11484,3,559.1
1313,431,17308,2,953.11
1314,431,2728,2,937.3
1315,431,17415,1,378.7
1316,431,19502,2,997.73
1317,431,9342,3,806.9
1318,432,8250,3,298.15
1319,432,13480,2,448.07
1320,432,10825,3,499.77
1321,433,15450,2,85.32
1322,433,14077,2,231.27
1323,433,15814,2,586.22
1324,433,10030,2,810.95
1325,434,12784,3,674.25
1326,434,16237,2,812.58
1327,434,17704,3,289.17
1328,434,208,3,141.1
1329,434,6264,3,200.56
1330,435,3925,1,438.21
1331,435,13820,2,373.49
1332,435,9462,1,692.25
1333,435,16311,2,858.71
1334,435,6958,2,559.99
1335,436,18589,1,157.99
1336,436,17980,3,58.75
1337,436,10067,2,315.74
1338,436,6368,1,51.73
1339,436,16010,1,782.19
1340,437,3981,3,297.48
1341,437,172,1,113.84
1342,437,4281,2,764.75
1343,437,17340,1,392.2
1344,437,15093,2,314.31
1345,438,11218,1,188.38
1346,438,8497,3,184.84
1347,438,4298,1,195.97
1348,439,16171,3,938.86
1349,439,14412,1,993.08
1350,439,10809,3,178.97
1351,440,9979,1,695.54
1352,440,11780,3,891.75
1353,440,11240,2,812.89
1354,441,503,1,130.8
1355,442,13386,1,131.65
1356,442,3795,2,497.26
1357,442,10140,2,737.99
1358,442,2808,1,80.62
1359,442,2807,3,704.11
1360,443,4083,3,328.1
1361,443,16151,3,71.87
1362,443,15824,2,154.42
1363,444,95,1,375.8
1364,445,19215,1,490.9
1365,445,367,2,428.37
1366,446,13369,2,17.2
1367,446,19692,1,799.18
1368,446,15225,1,619.14
1369,447,10958,1,58.17
1370,447,10788,3,474.36
1371,447,9892,2,400.96
1372,448,14802,1,673.42
1373,448,16512,1,398.29
1374,449,14331,2,860.63
1375,449,16476,3,460.13
1376,449,5459,3,877.96
1377,450,5974,3,167.86
1378,450,2572,3,988.28
1379,451,10320,2,19.45
1380,451,9795,1,929.77
1381,451,11897,1,372.56
1382,451,10203,1,502.76
1383,451,11237,1,125.4
1384,452,14519,1,234.08
1385,452,4609,2,146.28
1386,452,6673,1,806.6
1387,452,10555,3,230.15
1388,453,2793,3,136.21
1389,453,12091,3,860.04
1390,453,9011,1,412.94
1391,454,15261,2,542.95
1392,454,7778,3,643.33
1393,454,15576,2,12.28
1394,455,16923,1,12.31
1395,455,14101,2,233.38
1396,455,18266,3,819.36
1397,455,17954,1,124.63
1398,456,17869,2,144.55
1399,456,19163,2,544.42
1400,456,18368,1,853.33
1401,456,10540,2,685.23
1402,457,17149,1,973.62
1403,457,16576,1,753.04
1404,457,1263,1,792.83
1405,457,4633,2,289.1
1406,458,300,2,499.38
1407,459,13677,1,271.2
1408,460,3609,1,314.87
1409,461,1084,1,919.92
1410,461,14127,2,649.7
1411,461,5195,2,678.02
1412,461,364,3,277.32
1413,462,806,2,661.04
1414,462,12069,1,344.8
1415,462,6697,1,903.25
1416,462,8487,2,211.41
1417,462,17613,1,15.85
1418,463,10887,1,376.57
1419,463,19011,3,719.55
1420,464,2916,1,692.93
1421,465,14280,3,529.29
1422,465,12528,3,369.94
1423,466,4418,3,897.02
1424,466,6010,3,722.03
1425,466,8498,2,459.52
1426,467,2331,1,201.26
1427,467,9845,2,995.3
1428,467,5029,1,543.22
1429,468,11461,3,679.91
1430,468,15181,1,500.62
1431,468,15434,2,98.35
1432,469,8171,3,693.14
1433,470,13635,2,839.07
1434,470,11456,3,902.22
1435,470,2461,3,468.35
1436,470,4321,1,687.88
1437,471,12781,2,861.57
1438,471,5706,1,44.22
1439,471,5254,2,666.9
1440,471,15287,2,548.58
1441,471,15517,3,283.14
1442,472,18513,3,668.81
1443,473,12524,2,825.71
1444,473,1693,1,48.65
1445,473,11883,3,29.15
1446,474,4386,3,420.07
1447,474,11257,1,870.1
1448,474,5834,2,164.27
1449,474,19006,3,980.54
1450,475,14836,3,194.7
1451,475,10046,1,249.36
1452,475,14729,2,569.81
1453,476,15920,3,777.63
1454,476,5212,3,679.67
1455,476,854,1,184.82
1456,476,19105,2,431.97
1457,476,1335,2,697.93
1458,477,10628,2,77.46
1459,477,16737,3,756.24
1460,477,9684,3,174.27
1461,478,8462,3,111.71
1462,478,19375,1,889.67
1463,478,19751,1,484.26
1464,478,546,3,625.73
1465,479,17807,1,903.79
1466,480,19327,3,778.37
1467,481,11579,3,232.01
1468,481,4416,3,762.27
1469,481,13354,3,323.59
1470,482,5126,3,614.67
1471,482,2855,1,962.16
1472,483,5285,2,118.56
1473,483,5604,2,188.15
1474,484,1900,2,89.06
1475,484,6597,2,211.85
1476,484,4205,2,684.45
1477,484,8191,3,585.23
1478,484,6061,1,944.48
1479,485,19416,1,68.42
1480,486,3060,1,691.1
1481,486,13862,2,966.34
1482,486,15756,3,180.58
1483,487,19305,3,495.6
1484,487,8995,2,886.52
1485,487,10405,2,661.42
1486,487,12440,2,332.96
1487,487,19821,2,576.77
1488,488,53,1,62.65
1489,488,644,2,944.09
1490,489,10928,1,712.42
1491,489,17708,2,146.77
1492,489,2187,2,527.36
1493,490,15978,3,908.47
1494,490,17292,3,545.71
1495,490,208,3,141.1
1496,490,8395,2,708.37
1497,491,12203,3,717.15
1498,491,13280,1,490.3
1499,491,9556,2,60.29
1500,491,4866,2,94.95
1501,491,16261,2,580.77
1502,492,12114,3,381.93
1503,493,241,3,654.48
1504,493,938,1,146.76
1505,493,7072,3,551.6
1506,494,10810,2,454.56
1507,495,10490,3,165.91
1508,495,12244,3,171.85
1509,496,7322,3,432.25
1510,496,923,3,873.45
1511,496,19805,3,889.47
1512,496,14264,3,202.67
1513,497,11711,3,444.26
1514,498,15614,1,428.51
1515,498,14169,1,246.61
1516,498,7883,2,391.99
1517,498,9605,1,261.59
1518,499,17957,3,565.04
1519,499,15387,1,529.34
1520,500,16703,2,918.73
1521,500,10265,1,280.94
1522,500,1427,3,983.6
1523,500,6089,1,215.68
1524,501,4371,3,921.94
1525,502,8533,2,993.06
1526,502,7334,2,261.47
1527,502,7371,1,852.05
1528,503,15475,3,536.97
1529,503,12463,1,522.99
1530,503,10619,1,299.35
1531,504,16274,2,326.17
1532,505,15358,3,352.89
1533,505,9169,2,541.96
1534,506,4,2,795.13
1535,506,5874,3,460.35
1536,506,18631,1,652.99
1537,507,3267,1,248.23
1538,508,5086,2,676.38
1539,508,4084,3,623.47
1540,508,11786,2,303.86
1541,508,2423,2,197.82
1542,509,9462,3,692.25
1543,509,4004,1,632.41
1544,510,10674,3,734.16
1545,511,5082,3,313.3
1546,511,16102,1,888.85
1547,511,19325,1,88.97
1548,512,14904,2,765.5
1549,512,14192,3,122.8
1550,512,8227,1,438.4
1551,513,14908,3,769.32
1552,513,16838,1,737.63
1553,513,11154,3,754.35
1554,514,18004,2,669.66
1555,514,4558,1,861.01
1556,514,1360,2,177.57
1557,514,4915,2,626.25
1558,514,7422,1,567.89
1559,515,9414,3,158.82
1560,516,11705,2,558.84
1561,517,12110,2,642.75
1562,517,8557,3,132.19
1563,517,8432,3,461.95
1564,517,3294,2,304.75
1565,517,7045,1,813.72
1566,518,14821,1,941.27
1567,519,19967,1,772.5
1568,519,16198,3,773.08
1569,519,5481,1,913.67
1570,520,9039,1,444.14
1571,520,7647,1,393.13
1572,520,5209,2,256.19
1573,520,2191,3,585.88
1574,520,19024,3,369.27
1575,521,7025,3,212.38
1576,521,10662,2,771.49
1577,521,16310,1,121.41
1578,522,11211,1,680.58
1579,522,16974,1,814.0
1580,522,11366,1,237.91
1581,522,6623,2,194.42
1582,522,12050,3,990.81
1583,523,9265,1,129.49
1584,524,7711,2,986.14
1585,524,13983,2,876.52
1586,524,10471,3,352.79
1587,524,6344,2,83.2
1588,525,13149,2,379.84
1589,525,2301,2,471.89
1590,525,8539,1,264.14
1591,525,16581,1,297.08
1592,526,7228,2,485.51
1593,526,9775,3,321.58
1594,526,14390,3,859.99
1595,527,17965,3,399.95
1596,528,1968,3,40.56
1597,528,6202,3,523.91
1598,529,7691,3,949.57
1599,529,7520,3,367.31
1600,529,12067,3,284.79
1601,529,17422,2,599.83
1602,530,4510,3,102.79
1603,530,9118,2,769.23
1604,530,11035,1,57.27
1605,530,9082,1,147.97
1606,530,4436,1,860.29
1607,531,19015,1,432.7
1608,531,1983,1,51.63
1609,531,18636,1,554.86
1610,532,11125,3,429.37
1611,532,5488,1,161.55
1612,532,12021,2,872.55
1613,532,15218,3,127.01
1614,533,18968,2,234.87
1615,533,1697,2,818.46
1616,534,342,1,95.76
1617,534,19768,2,132.46
1618,534,1708,1,474.31
1619,534,11763,3,89.42
1620,534,14584,3,671.38
1621,535,11918,3,961.18
1622,535,1443,3,433.15
1623,535,1160,3,525.52
1624,535,16748,3,104.26
1625,536,184,3,324.76
1626,536,7127,1,247.91
1627,536,12917,1,310.03
1628,536,7386,1,824.9
1629,537,9359,2,408.48
1630,538,1264,1,607.78
1631,538,7020,1,922.3
1632,538,4372,2,113.19
1633,538,2680,3,987.6
1634,539,15066,2,133.57
1635,539,12988,2,684.3
1636,540,16660,2,160.23
1637,540,6962,2,819.19
1638,540,4089,1,514.0
1639,540,5070,1,789.6
1640,541,15903,1,356.82
1641,542,647,3,658.98
1642,543,12047,3,472.87
1643,543,13171,2,42.24
1644,543,6945,1,711.96
1645,543,18971,1,941.03
1646,544,17001,3,799.17
1647,545,7812,2,61.65
1648,546,4559,2,446.55
1649,546,5020,3,65.77
1650,547,18629,2,89.28
1651,547,17483,3,610.65
1652,547,218,2,866.32
1653,548,17437,2,627.56
1654,549,10931,1,490.79
1655,549,17738,1,791.78
1656,550,9589,3,753.9
1657,550,8873,1,933.4
1658,550,11757,1,155.14
1659,551,2546,3,171.69
1660,551,11431,1,969.04
1661,551,15028,3,853.38
1662,551,12948,2,300.3
1663,551,8541,1,541.77
1664,552,12435,1,881.95
1665,552,15750,2,943.1
1666,553,16229,1,839.93
1667,553,7505,3,664.22
1668,553,1600,3,112.45
1669,553,5177,3,783.42
1670,554,9577,3,972.13
1671,555,11404,1,197.88
1672,555,10034,1,311.03
1673,556,10140,2,737.99
1674,556,2041,1,143.63
1675,557,7969,3,540.23
1676,557,523,1,40.92
1677,557,3645,3,422.96
1678,557,1399,1,860.9
1679,558,1116,2,576.77
1680,558,11622,3,79.03
1681,558,332,3,939.64
1682,558,10921,3,142.06
1683,559,16890,3,424.99
1684,560,10496,3,393.07
1685,560,5423,2,530.49
1686,560,648,1,103.47
1687,560,5319,1,610.74
1688,561,13631,2,799.19
1689,561,15090,3,304.37
1690,562,13026,1,449.55
1691,563,13645,2,407.71
1692,564,9061,2,486.61
1693,564,18692,2,565.56
1694,565,8919,2,282.37
1695,566,13706,3,661.58
1696,566,12432,1,581.43
1697,567,14149,2,595.95
1698,567,16932,2,358.97
1699,567,750,2,904.35
1700,568,6114,2,652.04
1701,568,3896,1,154.68
1702,568,7816,1,302.6
1703,569,2511,1,508.76
1704,570,13555,1,796.76
1705,570,13725,2,965.27
1706,570,13386,1,131.65
1707,571,6885,3,151.88
1708,571,725,2,233.04
1709,571,18093,2,89.59
1710,571,2728,1,937.3
1711,571,2694,1,328.98
1712,572,12281,1,530.06
1713,573,8537,3,920.7
1714,573,17396,3,418.96
1715,573,8911,1,86.45
1716,574,18192,1,616.17
1717,574,10257,2,446.33
1718,575,10945,3,655.73
1719,575,9034,2,172.1
1720,575,3338,3,909.58
1721,576,1998,2,923.47
1722,576,7408,3,836.86
1723,576,7736,2,765.19
1724,577,16705,3,103.92
1725,577,15287,1,548.58
1726,578,16378,2,475.83
1727,578,6070,2,401.27
1728,578,1053,3,988.26
1729,578,8821,2,934.33
1730,578,8176,3,229.24
1731,579,11530,2,682.3
1732,579,10117,2,760.27
1733,579,3366,2,133.58
1734,579,14240,2,985.87
1735,579,3562,1,650.55
1736,580,6154,2,461.95
1737,580,16283,3,193.91
1738,580,17464,3,67.33
1739,580,2831,3,85.21
1740,581,7579,3,646.17
1741,581,18586,3,334.42
1742,581,8671,2,241.2
1743,582,14113,1,170.99
1744,582,13278,1,536.56
1745,583,4902,3,665.52
1746,583,19349,3,143.32
1747,583,1172,1,77.7
1748,584,4939,2,857.3
1749,584,10054,2,960.71
1750,585,10235,1,975.69
1751,585,17913,1,647.46
1752,586,18179,1,576.98
1753,586,1763,3,961.21
1754,586,8800,2,220.92
1755,587,6670,3,564.24
1756,587,8676,2,390.76
1757,587,18766,1,88.62
1758,588,19489,1,678.38
1759,588,15402,1,168.66
1760,589,6891,2,860.18
1761,589,11177,1,783.12
1762,589,5727,2,797.73
1763,589,7248,3,177.11
1764,589,13935,2,451.64
1765,590,7934,2,137.26
1766,590,16264,3,391.09
1767,590,13295,1,955.31
1768,591,1758,2,50.36
1769,591,671,3,690.26
1770,592,9807,2,213.42
1771,592,3996,3,711.34
1772,592,15535,1,426.93
1773,593,10390,1,822.68
1774,593,2625,2,964.57
1775,593,13339,1,495.3
1776,593,14606,1,176.3
1777,594,6671,3,451.27
1778,594,6026,2,982.73
1779,594,8396,2,887.32
1780,594,10717,2,173.19
1781,594,14523,3,43.74
1782,595,5061,2,790.69
1783,595,5646,2,991.4
1784,595,10104,1,221.62
1785,595,17228,3,250.42
1786,596,5464,3,84.56
1787,596,4276,3,631.81
1788,596,4979,3,256.67
1789,596,7216,1,112.81
1790,597,3012,1,17.09
1791,597,4845,2,288.2
1792,597,19025,3,526.21
1793,597,5452,3,599.39
1794,597,12640,1,396.1
1795,598,18742,3,633.88
1796,598,17634,1,963.33
1797,598,5519,2,252.56
1798,598,15184,2,478.73
1799,598,303,3,285.5
1800,599,9506,1,614.57
1801,599,4265,1,169.39
1802,599,18340,1,590.48
1803,600,11973,2,250.18
1804,600,8638,2,783.02
1805,600,3553,3,529.94
1806,601,15016,3,862.72
1807,601,15318,3,429.62
1808,601,5963,1,224.25
1809,602,7435,3,126.14
1810,603,8432,1,461.95
1811,603,10169,1,644.34
1812,603,6755,3,701.06
1813,603,482,1,435.1
1814,604,1468,2,986.85
1815,604,18238,2,356.8
1816,604,2631,1,797.07
1817,604,7143,1,48.59
1818,604,7080,3,470.8
1819,605,17386,3,813.78
1820,605,9209,3,250.85
1821,605,1712,1,32.15
1822,606,437,2,539.64
1823,606,10059,1,73.45
1824,606,7312,3,208.75
1825,606,5384,1,307.31
1826,606,6913,2,346.26
1827,607,9685,1,150.13
1828,607,477,3,135.98
1829,608,8437,2,616.22
1830,608,15816,3,815.86
1831,609,19193,3,815.08
1832,609,5510,1,268.35
1833,609,5506,2,263.39
1834,609,8038,2,594.46
1835,610,18535,3,886.48
1836,610,5865,3,99.21
1837,610,11540,1,180.72
1838,611,16804,1,847.05
1839,611,6390,3,685.15
1840,611,16194,2,272.74
1841,611,9480,2,691.25
1842,612,8066,2,899.33
1843,613,8987,1,754.36
1844,613,331,1,51.33
1845,613,11398,1,257.18
1846,613,9228,2,287.17
1847,614,14458,2,539.36
1848,614,5156,2,35.17
1849,614,10513,3,569.16
1850,615,1571,1,230.79
1851,615,12100,2,229.67
1852,616,737,3,444.12
1853,616,1471,1,352.64
1854,616,8990,1,744.17
1855,616,15589,2,782.42
1856,616,16478,3,512.11
1857,617,13797,3,174.92
1858,617,692,1,711.54
1859,617,11842,1,94.75
1860,617,12018,1,795.56
1861,617,3763,2,445.83
1862,618,4436,1,860.29
1863,618,18688,1,670.62
1864,618,15044,1,104.0
1865,618,5199,2,200.1
1866,619,14425,3,926.6
1867,619,19778,1,115.71
1868,619,2055,1,577.87
1869,620,6648,1,55.83
1870,621,17229,3,222.79
1871,622,18011,1,131.09
1872,623,11374,1,784.02
1873,623,11720,2,365.03
1874,624,17159,2,508.86
1875,624,10571,2,368.24
1876,625,16020,3,19.91
1877,625,2091,3,658.74
1878,626,11149,1,687.96
1879,626,5070,1,789.6
1880,627,10884,1,211.42
1881,627,17453,3,552.4
1882,627,11539,3,582.5
1883,627,3897,2,221.14
1884,628,18027,3,79.74
1885,629,6431,2,719.81
1886,629,3705,3,20.0
1887,629,9629,1,933.91
1888,629,19154,2,991.71
1889,630,8317,1,569.23
1890,630,15778,2,171.38
1891,631,5103,2,900.97
1892,631,438,2,113.35
1893,631,15288,1,658.31
1894,631,15528,3,534.55
1895,631,9081,3,105.5
1896,632,8641,2,266.24
1897,632,18785,2,854.78
1898,632,7259,3,172.86
1899,633,799,3,949.16
1900,634,13856,1,882.65
1901,634,2025,3,591.6
1902,634,16426,2,814.05
1903,634,10545,1,852.15
1904,635,116,2,926.38
1905,635,19724,3,766.47
1906,636,2911,2,856.11
1907,637,1579,2,426.46
1908,637,5932,1,78.93
1909,638,15534,3,760.05
1910,639,13215,2,343.44
1911,639,4354,2,154.96
1912,639,6766,3,172.17
1913,639,14425,3,926.6
1914,640,18022,2,425.81
1915,640,3032,3,213.13
1916,640,7461,2,977.68
1917,640,16615,3,810.79
1918,641,10562,1,97.88
1919,641,4611,2,74.32
1920,642,6173,1,20.55
1921,643,6285,1,298.03
1922,643,783,1,444.56
1923,644,16134,2,283.95
1924,644,1802,1,787.6
1925,644,18284,1,711.5
1926,645,11354,2,189.02
1927,645,14819,2,143.72
1928,645,11862,3,913.44
1929,645,6910,3,408.26
1930,645,10883,1,750.03
1931,646,557,3,191.71
1932,646,8752,3,786.15
1933,646,18180,1,660.99
1934,646,9263,2,834.34
1935,646,231,2,767.25
1936,647,1509,3,799.19
1937,647,8004,3,237.32
1938,647,19855,1,653.73
1939,648,18476,1,176.66
1940,648,5365,2,394.35
1941,649,12962,2,649.95
1942,649,15139,3,345.06
1943,650,7714,3,749.13
1944,651,8867,1,997.19
1945,651,11136,3,830.29
1946,651,15939,3,351.24
1947,651,15644,1,169.71
1948,652,18575,2,246.93
1949,653,17363,2,302.87
1950,654,13554,1,201.85
1951,654,2130,1,839.16
1952,654,2821,3,733.48
1953,655,15053,3,716.08
1954,655,7411,2,128.95
1955,655,11481,1,514.73
1956,656,193,2,293.31
1957,656,16085,3,237.64
1958,656,7631,1,256.4
1959,656,17974,3,634.48
1960,657,11862,3,913.44
1961,657,17247,2,774.53
1962,657,6366,2,928.56
1963,658,18879,3,764.35
1964,658,2957,1,613.46
1965,658,19208,1,974.17
1966,659,17859,2,678.93
1967,660,4772,1,589.92
1968,660,8603,2,490.9
1969,661,8016,1,266.36
1970,661,10301,1,811.78
1971,661,6646,2,451.11
1972,661,7768,3,653.04
1973,661,12056,3,379.62
1974,662,19879,3,965.58
1975,662,14350,1,318.87
1976,663,3616,1,593.08
1977,663,14903,1,748.37
1978,664,5642,3,643.58
1979,665,19567,1,672.35
1980,665,10749,3,648.62
1981,665,18992,2,841.28
1982,665,3969,1,947.74
1983,666,5470,1,426.86
1984,666,17290,3,422.81
1985,667,1171,1,602.65
1986,667,17673,3,571.52
1987,667,2070,3,232.42
1988,667,5459,2,877.96
1989,667,11202,3,758.79
1990,668,2997,3,154.7
1991,668,6781,3,519.64
1992,668,12125,1,551.21
1993,668,5228,1,379.86
1994,669,11612,1,703.71
