review_id,product_id,customer_id,rating,comment,review_date
157,14270,2073,4,"Reiciendis cum quia quasi. Fuga dolorum vel.
Sunt atque vel a recusandae. Rerum veritatis tenetur. In distinctio enim maxime perferendis aspernatur dolorem. Rem minus maxime nulla dolor.",2023-10-06 20:36:44
158,17049,915,5,Quasi cupiditate repudiandae. Sapiente optio quod perspiciatis molestiae incidunt asperiores explicabo. Libero qui quasi error atque commodi quisquam.,2023-12-09 08:06:22
159,14116,10540,5,"Corrupti reiciendis molestias quo soluta. Ipsam consectetur dignissimos eaque delectus reprehenderit.
Officiis iusto earum sit perferendis. Corrupti harum veritatis veniam quae sequi unde.",2025-01-05 18:18:38
160,3013,4595,3,"Totam nulla aliquid totam. Repellat similique cupiditate similique magnam. Aspernatur minima quo minus.
Repellendus ab ex dignissimos. At adipisci provident velit suscipit consequatur.",2024-10-02 07:51:45
161,14426,10437,4,Earum suscipit asperiores quo dicta eligendi dolor quasi. Numquam quibusdam reiciendis. Magnam fugit accusamus doloremque laboriosam esse.,2024-11-25 17:52:43
162,11743,18296,2,Cupiditate repellat consequatur vero odit. Consequuntur quam inventore eveniet neque tempore eum.,2023-07-29 11:14:31
163,9289,5796,1,"Sit perspiciatis tenetur voluptas autem aut sunt. Tenetur commodi aut non nihil inventore officia. Hic totam pariatur.
Ipsa nobis odit laudantium vero modi facilis. Illo quia inventore delectus.",2024-01-04 08:07:32
164,719,9035,4,"Temporibus perspiciatis veritatis fuga officiis. Quisquam sunt vitae vitae totam rem. Consequatur temporibus laborum ipsam nam.
Hic quas nihil aperiam cum. Iste ex cupiditate voluptates temporibus.",2023-06-29 13:20:51
165,5989,6703,2,Voluptatem laboriosam ipsa aspernatur eos delectus rem. Veritatis aliquam reprehenderit aperiam delectus delectus expedita veniam.,2024-07-25 17:56:20
166,17843,19904,1,"Aspernatur dignissimos vero nobis et. Eos rerum sapiente aliquid rem saepe ratione. Unde omnis atque labore.
Blanditiis fugit laudantium tenetur voluptatum.",2025-01-02 04:22:22
167,15846,12936,1,Odit possimus facere illum explicabo nihil delectus. Maxime eos quibusdam maxime modi. Quam placeat quo praesentium quam itaque.,2024-01-29 00:19:18
168,14740,770,3,"Nisi sapiente quibusdam reprehenderit sit cum amet.
Mollitia est excepturi esse placeat nemo. Quidem inventore atque magni voluptatem. Cumque repellat quo sint neque.",2024-03-08 22:27:29
169,3631,5211,2,Eaque consectetur molestias velit cumque.,2024-07-09 12:38:38
170,15407,10523,1,Quod cupiditate iure unde odit. Dolore consequuntur quis dolorem quo deserunt iusto. Rerum eius dicta officiis corporis exercitationem vel.,2024-04-08 01:13:18
171,7691,5104,4,Error delectus tenetur sapiente tenetur. Modi exercitationem a enim temporibus tenetur ullam. Quam animi nam iusto voluptates.,2024-02-23 10:57:27
172,11532,17520,4,Necessitatibus provident quaerat quidem iste. Eum quidem tempora fuga magni doloremque officiis. Doloremque voluptatum maiores magni maxime quas incidunt expedita.,2024-07-26 11:35:48
173,8107,4000,1,Porro cum rem sint ullam sequi provident dolor. Iste quam recusandae nostrum vero delectus ipsa.,2024-11-02 22:08:41
174,8452,5246,4,Vitae amet qui nihil quisquam atque. Eveniet voluptatum sunt commodi enim.,2023-08-14 00:54:07
175,8343,2400,3,"Quia nam libero consectetur nihil et. Possimus libero recusandae dolorum sit. Magni rerum deleniti nostrum.
Esse dicta veritatis illum tempore ullam.",2025-03-14 18:36:16
176,7831,14474,3,Blanditiis saepe odit expedita. Vel alias sint architecto. Voluptatem earum voluptas molestias placeat officia possimus.,2025-05-09 19:34:32
177,12787,1845,2,Possimus alias numquam ab corporis expedita. Consequuntur iure eveniet sint ea asperiores. Saepe minus atque eaque quae quos itaque.,2023-09-13 04:39:55
178,14333,19731,5,Totam minima vero rerum harum enim. Neque aut occaecati rerum unde. Quisquam perspiciatis sunt excepturi.,2024-04-08 04:15:58
179,10171,10104,3,"Placeat officiis labore provident rerum repudiandae placeat quod. Temporibus at voluptates.
Tenetur reiciendis hic. Explicabo aut ipsa consequuntur quas.",2024-12-27 10:18:57
180,17201,19425,4,Sapiente fugiat quas inventore eum. Fugiat nam veniam nam iure tempora. Cumque doloremque vitae aspernatur.,2023-06-30 03:05:41
181,312,19170,3,Nisi consequuntur eaque sint excepturi ex ad. Eveniet assumenda recusandae ratione aut suscipit laboriosam quae. Quasi sapiente ex molestias ipsum beatae nam.,2025-04-11 09:43:53
182,10543,3654,2,Ducimus similique quia et. Aspernatur amet nisi esse quis. Consectetur porro expedita facilis totam enim debitis.,2025-05-05 12:18:35
183,2752,1084,4,Impedit doloribus doloribus esse odit id similique. Vero aliquam illum veritatis aut cumque. Saepe recusandae inventore.,2024-09-09 03:39:21
184,16726,2944,4,Fuga facilis facere expedita necessitatibus tempora dolore voluptatum. Dolor unde facilis. Deserunt beatae minima impedit mollitia commodi voluptatum.,2024-06-23 00:23:35
185,8107,4961,1,Voluptas occaecati in. Fugiat autem nam distinctio possimus natus. Iure pariatur error maxime sunt perferendis in neque.,2024-05-10 13:02:03
186,2712,16466,5,Ipsam fuga repudiandae. Eum et enim aspernatur perspiciatis facere voluptas. Voluptatem soluta quasi tenetur quidem quo. Voluptatibus veniam ipsa recusandae dolorem.,2024-08-26 16:14:03
187,13130,12750,3,Ipsum voluptate blanditiis aliquid quibusdam corporis nihil. Saepe ab at recusandae corrupti dolor.,2025-03-09 15:58:27
188,16850,8591,2,"Tenetur illum dolorum quis quos praesentium. Aperiam earum earum cum recusandae repellendus minus. Dolor porro non tempore hic culpa quas impedit.
Laudantium maiores quia porro deserunt.",2025-03-15 21:56:55
189,2477,4885,5,Cumque corrupti reiciendis natus hic quidem. Ex aut perspiciatis at ducimus. A rerum inventore molestiae laborum doloribus mollitia.,2023-11-09 20:38:29
190,8707,1040,2,Adipisci aperiam explicabo dolor eos. Necessitatibus distinctio itaque officia.,2024-11-29 02:42:16
191,4473,12783,5,Assumenda excepturi non incidunt nisi. Repellendus corporis facilis facere omnis et. Sequi possimus consectetur accusamus.,2024-03-26 04:04:34
192,10107,16343,4,Ullam cum accusantium totam possimus molestias. Aut voluptatibus itaque ratione sequi dolore.,2024-10-06 08:25:20
193,16269,14750,3,"Expedita illum aut quaerat. Non provident porro sit ut qui. Consequuntur suscipit deleniti quaerat.
Facere aspernatur tempora modi eaque facere.",2024-01-09 13:20:22
194,17082,6640,4,Assumenda tenetur necessitatibus quibusdam saepe labore placeat. Enim consequuntur cum dolorem. Molestias temporibus repellat eveniet quisquam quisquam earum fuga. Cum non minima adipisci.,2023-08-03 02:13:10
195,7815,12590,3,At ipsam accusantium praesentium. Voluptatem ab nihil tempora voluptas odio.,2023-12-24 19:16:44
196,12410,11289,2,"Soluta ad quia quam laborum minima odio. Ipsa fugiat labore reiciendis accusantium.
Vitae perspiciatis laboriosam perspiciatis exercitationem eum modi. Dicta in odit sit optio quaerat.",2023-08-07 01:19:46
197,8442,18924,1,Dignissimos quo molestias blanditiis. Vero earum perspiciatis natus quas voluptatem commodi consectetur. Distinctio ipsam aliquam nisi esse nesciunt autem ullam.,2025-01-13 09:50:27
198,9056,6389,5,"Odit eum vitae voluptate atque cumque officia voluptatem. Modi ex voluptatum atque sit in.
Aspernatur quibusdam provident eum unde debitis dolore. Sint tempora excepturi deserunt quisquam.",2023-09-20 17:36:25
199,19237,17953,3,"Beatae cupiditate quos. Autem adipisci at consequatur.
Exercitationem libero sapiente delectus. Dolores sapiente nobis consectetur. Corporis eligendi excepturi facilis quae.",2024-03-10 06:32:32
200,18982,1984,4,Iusto fugit saepe praesentium asperiores repudiandae. Minima dolor aperiam expedita nulla animi repudiandae. Ab earum eaque atque totam minus iure.,2025-06-08 23:58:30
201,16730,10784,2,"Officia molestias quidem ullam amet adipisci. Possimus eum possimus distinctio rerum non.
Amet quis ullam eligendi quaerat animi. Enim provident animi.
Autem minima enim rerum itaque nesciunt.",2024-06-23 19:15:29
202,16553,17948,4,Maiores accusantium ipsum sapiente. Amet at dolorem omnis. Cumque a itaque doloribus.,2024-12-18 18:05:04
203,16540,13437,5,Consequatur sed minus sapiente atque sit dolores. Eligendi accusantium sunt sunt ea.,2024-12-04 03:37:54
204,8018,10227,5,Amet sint at quasi. Natus aliquid quis nam cumque repudiandae ipsa. Repellat blanditiis iusto sed.,2023-12-12 18:33:47
205,14839,2262,1,"Incidunt voluptatem illum dolor recusandae dicta. Ullam voluptas ab nam quisquam tenetur. Aperiam numquam enim. Sit expedita atque vitae ipsum.
Officiis numquam quo recusandae a.",2023-10-27 06:38:15
206,11612,17022,2,"Nihil ullam eveniet dolorem totam. Nemo veritatis dolorem id.
Vel perferendis fugit explicabo perspiciatis saepe iure. Amet placeat tempora architecto assumenda commodi voluptatibus. Quia quia quam.",2024-02-08 17:12:53
207,17990,18017,2,"Maxime incidunt laudantium sed. Explicabo dolore exercitationem recusandae magni id soluta.
Consequatur dolores necessitatibus cupiditate rerum. Eius inventore excepturi. Labore aut omnis assumenda.",2024-10-06 09:00:16
208,16015,18874,1,"Dolorum quia corrupti optio aliquid quia vitae nulla. Tempore commodi reprehenderit aspernatur delectus.
Illum cupiditate maxime repudiandae. In tempora dolore iure.",2024-09-12 11:38:45
209,9985,7524,5,Necessitatibus similique dolor vel. Laudantium blanditiis facilis perferendis vel quibusdam. Eius soluta dicta consequuntur vel.,2023-07-21 19:30:02
210,11695,3,1,Autem odit doloribus possimus assumenda sequi. Doloribus magni amet pariatur cumque magni.,2024-09-16 05:28:15
211,5422,7619,5,Necessitatibus aspernatur architecto amet voluptates magni blanditiis. Nesciunt quibusdam odio occaecati. Aperiam sapiente eligendi est fugiat ex dolore. Mollitia pariatur quidem alias.,2023-12-23 08:22:52
212,5895,8514,2,Nulla unde doloribus magnam animi esse. Porro quo dolores in repellendus fuga laborum. Nihil numquam laboriosam facilis quod nulla.,2024-03-21 14:02:59
213,3859,8773,2,Quae perspiciatis quisquam suscipit dolor iusto. Ea tenetur dignissimos ipsum corporis aliquid. Iusto voluptas consectetur totam voluptas.,2024-09-05 21:41:31
214,18728,19761,1,Iusto eum accusamus eos occaecati saepe officia culpa. Doloribus fugit necessitatibus consequuntur.,2025-01-29 15:02:03
215,13942,4895,4,Inventore reprehenderit saepe eius tempora. Voluptatibus sunt consequatur quisquam. Rem magnam nisi error beatae. Laboriosam quas esse fuga architecto et voluptatibus.,2023-12-26 13:57:33
216,12005,1475,2,"Incidunt blanditiis non cupiditate. Iure sequi quae minus ullam autem repellat.
Itaque inventore dignissimos iure reiciendis dolorem ipsa. Suscipit ab rem aliquam suscipit harum hic consectetur.",2024-09-01 14:31:29
217,14357,3911,1,Iste aspernatur rem modi vel. Impedit sapiente harum illum cum accusantium. Dolor voluptate a cum perspiciatis doloribus accusantium fugiat. Aspernatur accusamus doloremque exercitationem.,2024-10-16 09:24:51
218,15712,745,1,Vero exercitationem nam ipsa debitis alias dicta. Nemo eaque dolor ad quos natus.,2024-05-12 23:08:03
219,8704,12064,1,"Molestiae tempore dignissimos. Rem voluptatibus excepturi reprehenderit cupiditate cupiditate.
Sequi velit officiis inventore. Repellendus molestiae perferendis beatae perferendis.",2025-04-02 01:53:07
220,6223,14774,1,"Ducimus commodi quasi explicabo sunt nemo sequi. Minima architecto dolores veniam nemo.
Ullam ea quam. Dicta cum autem hic ipsa nesciunt. Voluptates doloribus sit adipisci eum ullam.",2024-12-18 13:57:53
221,19035,7154,3,Quae dolorum odit quidem numquam. Alias magni eveniet doloribus inventore sit. Provident totam maxime commodi atque ea aut.,2024-04-12 11:08:56
222,18593,2837,4,Porro sed incidunt reiciendis laborum voluptas ab. Eum expedita quia.,2024-12-13 11:10:27
223,380,14596,3,Tempore doloribus iusto aspernatur eveniet corporis repudiandae autem. In esse reprehenderit consectetur quos eum. Natus alias ipsum iste. Eligendi ipsa voluptatibus recusandae.,2024-11-30 07:34:13
224,4929,17733,3,"Velit facilis praesentium enim.
Eaque ab necessitatibus minus. A itaque ducimus laborum.
Perferendis molestiae qui impedit quod. Labore voluptate eum dicta.",2024-03-11 18:20:32
225,14628,7804,3,"Soluta corporis quae molestias autem facere molestiae. Labore cupiditate excepturi tempora. Rerum cupiditate sunt odio nam temporibus.
Suscipit expedita eligendi vitae.",2024-02-07 00:20:34
226,13911,14126,2,"Hic praesentium esse eaque esse.
Voluptatem iste atque. Fugit dolores repudiandae facere alias. Ullam eveniet autem reprehenderit nulla dolores voluptatem.",2024-03-02 07:33:20
227,1076,5360,5,"Repellendus voluptatum officiis sapiente vero dicta officia. Magnam pariatur asperiores sint.
Ut doloremque vero iure laudantium magnam fugit. Quibusdam facilis aliquid et id quae. Id explicabo illo.",2023-07-08 13:09:04
228,7649,12338,5,"Et ex maiores eum quo. Nemo necessitatibus fugiat aut odit.
Sequi aspernatur culpa voluptas laboriosam minima. Cupiditate occaecati fugiat fugit. Sapiente excepturi sunt alias accusamus sed.",2024-11-28 05:59:23
229,13192,238,1,"Soluta architecto incidunt alias nulla ab consectetur enim. Dicta accusantium ipsa quod.
Quibusdam unde accusamus nostrum cum tempore.
Nam atque atque quae veritatis.",2023-12-23 04:20:19
230,3018,11333,4,"Aliquam eius natus dignissimos.
Ut nobis sint earum tempora illum maxime. Beatae eum illo dolor ipsam cumque hic doloribus. Quos dignissimos nostrum vero maiores tempora nam possimus.",2025-02-28 14:29:41
231,1187,18372,2,Distinctio fuga rerum eligendi alias deserunt harum magni. Quibusdam assumenda eligendi velit ex dolores.,2024-11-06 04:44:58
232,19895,14589,5,Velit tempore unde accusamus. Maiores quaerat saepe quidem sunt beatae ipsam corporis. Laborum ad provident quas molestias ducimus. Quidem nobis nobis ea perferendis.,2024-11-20 10:26:53
233,8854,4721,3,"Voluptates ducimus repellendus dicta adipisci hic. Eos dicta pariatur rem laborum enim. Qui vel consequuntur velit explicabo illo minus.
Voluptatibus consequuntur possimus ipsum.",2025-01-01 20:54:57
234,12560,9185,5,"Corrupti quisquam dolorem doloribus optio officiis. Assumenda accusantium deserunt.
Ipsa reprehenderit velit modi maiores. Magnam dolorem adipisci voluptates modi at fugiat impedit.",2024-05-30 02:02:41
235,13942,3472,4,Numquam a animi nemo omnis culpa fuga. Delectus quaerat vitae quas molestias nam ut voluptas. Necessitatibus quaerat omnis eum nam placeat accusantium.,2023-07-17 13:12:50
236,18709,3228,3,"Eos adipisci corporis voluptatem. Odit iste repellendus ipsam earum sed nobis itaque.
Sit magni nulla consequatur rem quaerat. Eaque quaerat ipsam nulla.",2024-07-02 20:03:57
237,2237,11454,3,Ut commodi expedita saepe rerum facilis ipsa dolor. Assumenda id assumenda illo. Quae itaque quia modi. Autem aliquam rem voluptates vel dolores.,2025-02-03 23:22:07
238,9499,19608,5,"Nostrum sint officiis ab vitae dignissimos dolores. Totam harum excepturi voluptates nostrum.
Aperiam ut qui eius at exercitationem. Corrupti perferendis cumque rerum nesciunt.",2025-03-30 21:49:06
239,11881,2481,5,"Quibusdam doloribus expedita mollitia similique vel voluptas.
Pariatur quae eligendi. Voluptatum non similique optio dolor. Voluptatibus eligendi praesentium aliquam unde quos.",2023-09-07 12:17:00
240,6926,13671,5,Perferendis reprehenderit eos dolorem. Pariatur occaecati excepturi.,2023-09-15 21:21:06
241,12614,2470,3,Totam nulla magnam veniam unde assumenda. Reprehenderit error voluptatibus id iusto.,2023-08-09 07:17:46
242,10033,4198,4,Nihil labore aspernatur quasi necessitatibus assumenda aspernatur. Saepe porro similique iure id natus iusto. Labore mollitia cumque porro doloribus aliquam sed nihil.,2023-06-12 12:57:33
243,17420,9847,1,"Reprehenderit deserunt blanditiis nostrum deleniti error. Eveniet velit aut corrupti.
Asperiores ratione quis voluptas ab animi exercitationem. Nisi sit occaecati nulla.",2025-06-08 04:58:50
244,17536,7485,5,Qui optio eum dolores alias quaerat officiis. Tenetur facilis ea id eligendi. Optio quod numquam suscipit quae perferendis voluptatem.,2023-09-17 02:48:25
245,14744,5015,3,"Veniam rerum voluptatem quis illum architecto.
Placeat perferendis maxime labore incidunt libero eveniet et. Atque quod libero molestias.",2024-11-27 14:04:41
246,11219,7589,2,Dolores cupiditate sequi aliquid. Nihil accusamus ad nam id non magnam. Asperiores repellendus sed incidunt.,2024-06-06 16:28:03
247,13712,9356,1,Blanditiis fugit quo aspernatur illum sint. Veniam similique nam necessitatibus. Distinctio possimus tempora nesciunt quis laborum iusto.,2024-11-07 23:35:59
248,16339,5449,3,Voluptatibus illum magni dolores libero provident. Magni quaerat vero animi alias adipisci excepturi. Tempora nihil aliquid hic rerum dolorum voluptate.,2023-10-22 11:29:14
